name,latitude,longitude,is_closed,zipcode,city,state,price,rating,url,review_count,transactions,category,id
The Talk,42.36699,-71.18738,False,2472.0,Watertown,MA,$$,3.5,https://www.yelp.com/biz/the-talk-watertown-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,278,"['pickup', 'delivery']","tradamerican,italian",9jlK2GUXrk40TbN1yTSMJw
Lolita Cocina & Tequila Bar Back Bay,42.35058604,-71.07750847,False,2116.0,Boston,MA,$$,4.0,https://www.yelp.com/biz/lolita-cocina-and-tequila-bar-back-bay-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1779,[],"mexican,lounges,cocktailbars",u51e3gychuqBYNqe2xG6_w
Stephi's on Tremont,42.3436382,-71.07257,False,2118.0,Boston,MA,$$,3.5,https://www.yelp.com/biz/stephis-on-tremont-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,460,['delivery'],"newamerican,comfortfood,bars",G2qQ72XEMVW4A9SNDHGwOg
Bondir Cambridge,42.3682904,-71.0977689,False,2139.0,Cambridge,MA,$$$$,4.0,https://www.yelp.com/biz/bondir-cambridge-cambridge-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,313,[],newamerican,T8DpRFty13MXLf6MB43aLg
Thai Basil Restaurant,42.35092,-71.07669,False,2116.0,Boston,MA,$$,3.5,https://www.yelp.com/biz/thai-basil-restaurant-boston-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,414,"['pickup', 'delivery']","thai,seafood,noodles",XWF0qtV3GxkgfdvAjwpfzQ
Delux Café,42.34628,-71.07289,False,2116.0,Boston,MA,$$,4.0,https://www.yelp.com/biz/delux-caf%C3%A9-boston-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,295,[],"bars,tradamerican",zZ7roMv_c8R4slTMPPdkng
The Butcher Shop,42.343759999999996,-71.071454,False,2118.0,Boston,MA,$$$,4.0,https://www.yelp.com/biz/the-butcher-shop-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,482,[],"steak,butcher,modern_european",5LEP8Rcb4_To8amoZodtow
The Gallows,42.341389899999996,-71.07019,False,2118.0,Boston,MA,$$,4.0,https://www.yelp.com/biz/the-gallows-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,797,[],"burgers,bars,tradamerican",5HMXgD_gui5n0Tc_hadesg
B&G Oysters,42.34388,-71.07123,False,2116.0,Boston,MA,$$$,4.0,https://www.yelp.com/biz/b-and-g-oysters-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,952,[],"seafood,wine_bars",mxjVk5rvPNhzYe_vt3OSQA
Sofia Italian Steakhouse,42.270801,-71.17173000000001,False,2132.0,West Roxbury,MA,$$$,4.0,https://www.yelp.com/biz/sofia-italian-steakhouse-west-roxbury-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,234,[],"steak,italian",nlZghMJ6hcu_b7gzwzYdxQ
Post 390,42.34886388,-71.0740035,False,2116.0,Boston,MA,$$$,3.5,https://www.yelp.com/biz/post-390-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,614,['delivery'],"bars,newamerican",nlnWODemnfzut10tzC5x3A
The Brahmin,42.3484325,-71.0731806,False,2116.0,Boston,MA,$$,3.5,https://www.yelp.com/biz/the-brahmin-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,372,['delivery'],"newamerican,cocktailbars",vCaaXCYqpBsxJy2kBR67IA
Mistral,42.34815783,-71.07275914,False,2116.0,Boston,MA,$$$$,4.0,https://www.yelp.com/biz/mistral-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,895,[],french,VH0Ib9S3E-dxbQdQC4rffg
Barcelona Wine Bar South End,42.34493551,-71.07054364,False,2116.0,Boston,MA,$$,4.5,https://www.yelp.com/biz/barcelona-wine-bar-south-end-boston-6?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,861,[],"spanish,wine_bars,tapasmallplates",mP1EdIafQKMuOm9O4PzAfA
Oleana Restaurant,42.37055,-71.09713,False,2139.0,Cambridge,MA,$$$,4.5,https://www.yelp.com/biz/oleana-restaurant-cambridge?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1367,[],mediterranean,kLr68qdt6nutZCuCMz5mDg
Coppa Enoteca,42.34346,-71.06873,False,2118.0,Boston,MA,$$$,4.0,https://www.yelp.com/biz/coppa-enoteca-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,777,['delivery'],"italian,tapasmallplates",GwwX5JjuOVpw0ZlBvCqEOg
Gaslight,42.34096779,-71.06739019,False,2118.0,Boston,MA,$$,4.0,https://www.yelp.com/biz/gaslight-brasserie-boston-5?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1840,"['delivery', 'pickup']","french,newamerican,cocktailbars",5TsjdwNt10gxGChQtGGpdg
Grill 23 & Bar,42.34942187,-71.07205006,False,2116.0,Boston,MA,$$$$,4.0,https://www.yelp.com/biz/grill-23-and-bar-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,914,[],"seafood,steak,wine_bars",_98MfEQ67r9-V78gmy8_Pg
Applebee's Grill + Bar,42.325516799999995,-71.0634142,False,2125.0,Dorchester,MA,$$,2.5,https://www.yelp.com/biz/applebees-grill-bar-dorchester?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,132,[],"sportsbars,burgers,tradamerican",eqr5t-Py3oOhIuukz27dEA
FiRE + iCE  Grill + Bar,42.35066,-71.07249,False,2116.0,Boston,MA,$$,3.0,https://www.yelp.com/biz/fire-ice-grill-bar-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,621,[],"mongolian,tradamerican,cocktailbars",dz2OSto01aMIWkGHXd8lOg
Da Vinci,42.3493148,-71.07075999999999,False,2116.0,Boston,MA,$$$,4.5,https://www.yelp.com/biz/da-vinci-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,391,['delivery'],italian,gCsidBqhALICug9E2AphCw
Pita,42.33975,-71.06499000000001,False,2118.0,Boston,MA,$,4.0,https://www.yelp.com/biz/pita-boston-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,206,"['delivery', 'pickup']","mediterranean,mideastern,moroccan",llMSRtQledMr2T9Qbm9VIQ
Cinquecento,42.34191,-71.06591999999999,False,2118.0,Boston,MA,$$$,4.0,https://www.yelp.com/biz/cinquecento-boston-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,475,['delivery'],"italian,seafood,bars",5rINmqRcMlJCBR3vwMKbtg
Myers & Chang,42.34381873,-71.06625027,False,2118.0,Boston,MA,$$,4.0,https://www.yelp.com/biz/myers-and-chang-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1473,[],"asianfusion,taiwanese,cocktailbars",72PQGMhrEcIuWH-S44TprA
Trattoria Pulcinella,42.38273710000001,-71.13073979,False,2138.0,Cambridge,MA,$$$,3.0,https://www.yelp.com/biz/trattoria-pulcinella-cambridge?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,47,[],italian,6q5TIpdyLXLBvOv3wyizWA
Midwest Grill Brazilian BBQ,42.37285302,-71.09603,False,2139.0,Cambridge,MA,$$,3.0,https://www.yelp.com/biz/midwest-grill-brazilian-bbq-cambridge?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,360,"['delivery', 'pickup']","steak,brazilian,bbq",TfSZgUu1Uxwcve7q1j5fLQ
The Kirkland Tap & Trotter,42.378254999999996,-71.106949,False,2143.0,Somerville,MA,$$$,3.5,https://www.yelp.com/biz/the-kirkland-tap-and-trotter-somerville-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,422,[],newamerican,u4dXemPMSM8TeDPmodFc2A
MJ O'Connor's Irish Pub,42.35115977,-71.06891883,False,2116.0,Boston,MA,$$,3.0,https://www.yelp.com/biz/mj-o-connors-irish-pub-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,220,[],"tradamerican,irish_pubs",uMZoY7AyG08rnN-YiQN7fA
Fleming's Prime Steakhouse & Wine Bar - Boston,42.35069677,-71.0680538,False,2116.0,Boston,MA,$$$,4.0,https://www.yelp.com/biz/flemings-prime-steakhouse-and-wine-bar-boston-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,622,['delivery'],"wine_bars,steak,seafood",AG1ETqbneinRRJUeA8PfSA
Giulia,42.382509999999996,-71.12009990000001,False,2138.0,Cambridge,MA,$$$,4.5,https://www.yelp.com/biz/giulia-cambridge?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,394,[],italian,9RH1xBIMMAZXg9s_XW_sLg
Temple Bar,42.38273,-71.12006,False,2138.0,Cambridge,MA,$$,3.5,https://www.yelp.com/biz/temple-bar-cambridge?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,487,[],"newamerican,bars",JZPPsLYmLCc9uwuolor7cQ
Ostra,42.35109512,-71.06709123,False,2116.0,Boston,MA,$$$$,4.5,https://www.yelp.com/biz/ostra-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,362,[],seafood,_muVoNc4H_H_557WJvVWWQ
75 Chestnut,42.35695,-71.07096999999999,False,2108.0,Boston,MA,$$,4.0,https://www.yelp.com/biz/75-chestnut-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,432,[],"newamerican,diners,steak",qVNYCZi2ofv-oe293JsYkg
Bin 26 Enoteca,42.35679973,-71.06978416,False,2114.0,Boston,MA,$$$,3.5,https://www.yelp.com/biz/bin-26-enoteca-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,244,[],"italian,wine_bars",nBG0C0J7bnBnUMB39F5O-A
The Paramount,42.357291,-71.070088,False,2114.0,Boston,MA,$$,4.0,https://www.yelp.com/biz/the-paramount-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1458,[],"breakfast_brunch,newamerican,sandwiches",sRNcBkZrs2bOrijfElHVyQ
Toscano Restaurant,42.35740838,-71.06984731,False,2114.0,Boston,MA,$$$,4.0,https://www.yelp.com/biz/toscano-restaurant-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,458,[],italian,CB0KEBdcItjSDMOkcv7QtA
Genki Ya - Boston,42.35123819,-71.06469771,False,2116.0,Boston,MA,$$,3.5,https://www.yelp.com/biz/genki-ya-boston-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,426,"['delivery', 'pickup']","sushi,japanese,bars",0s8iv660dB30pHK4W1r6KA
Montien Thai Restaurant,42.35120383,-71.06438564,False,2116.0,Boston,MA,$$,3.5,https://www.yelp.com/biz/montien-thai-restaurant-boston-8?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,417,"['delivery', 'pickup']","thai,seafood,cocktailbars",W2YNtO5W_ZK6o-1t8uLcYw
Explorateur,42.35250415,-71.0645898,False,2116.0,Boston,MA,$$,3.0,https://www.yelp.com/biz/explorateur-boston-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,211,[],"french,bars,newamerican",dy-XO6rRE1cAMMrpMDQRrw
The Blarney Stone,42.2993708,-71.0606029,False,2122.0,Dorchester,MA,$$,4.0,https://www.yelp.com/biz/the-blarney-stone-dorchester?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,195,[],"bars,newamerican",CRV5pbiOC_EXCqQrRZ98BA
Artisan Bistro,42.35304558,-71.06353349999999,False,2111.0,Boston,MA,$$$,3.0,https://www.yelp.com/biz/artisan-bistro-boston-3?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,93,[],newamerican,RNqUyblZzXvg0a2fBjJQQg
Blu Restaurant & Bar,42.353012,-71.06335899999999,False,2111.0,Boston,MA,$$$,3.5,https://www.yelp.com/biz/blu-restaurant-and-bar-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,226,['pickup'],"newamerican,seafood",KwL8wWNuUHoplvn8ff97bg
Buk Kyung,42.37947570000001,-71.0955337,False,2143.0,Somerville,MA,$$,3.5,https://www.yelp.com/biz/buk-kyung-somerville?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,239,[],"korean,seafood",zL2-u9LuxmPzC9d5qnTkvQ
CLINK.,42.362238,-71.070537,False,2114.0,Boston,MA,$$$,3.0,https://www.yelp.com/biz/clink-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,367,[],"newamerican,lounges",DkuCJwpeiGhW41EEcOKweg
Moonshine 152,42.34133,-71.0569151,False,2127.0,Boston,MA,$$,4.5,https://www.yelp.com/biz/moonshine-152-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,282,['delivery'],"newamerican,asianfusion",1C32E52HmhRC3GNwkX2nZg
Shaking Crab - Cambridge,42.38729,-71.11839,False,2140.0,Cambridge,MA,$$,3.5,https://www.yelp.com/biz/shaking-crab-cambridge-cambridge?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,85,['restaurant_reservation'],"seafood,cajun",HU2iYyCPkmP1gxuKYoiKNg
Jade Garden,42.3507521,-71.06061356,False,2111.0,Boston,MA,$$,3.5,https://www.yelp.com/biz/jade-garden-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,189,[],"chinese,seafood,chicken_wings",ZJw7_sCOfaUmib1Q0vBAZA
Shabu-Zen,42.35081749,-71.06061666,False,2111.0,Boston,MA,$$,4.0,https://www.yelp.com/biz/shabu-zen-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,829,[],"hotpot,diyfood,fondue",hHVq3NS0ZW9G-ZcLurvUJQ
Bubor Cha Cha,42.351277,-71.0608755,False,2111.0,Boston,MA,$$,3.0,https://www.yelp.com/biz/bubor-cha-cha-boston-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,307,[],"dimsum,seafood,cantonese",2bncbx08BFs_IO6H-yWBxw
China Pearl Restaurant,42.35113,-71.06076999999999,False,2111.0,Boston,MA,$$,3.0,https://www.yelp.com/biz/china-pearl-restaurant-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,500,['delivery'],"dimsum,seafood,cantonese",4mClpg19Ntiw1s75kF19Bg
The Independent,42.379665,-71.094874,False,2143.0,Somerville,MA,$$,3.5,https://www.yelp.com/biz/the-independent-somerville?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,399,[],"bars,newamerican",xXj6XsEvpRJ0hMHAh9N02A
Cafe Mami,42.38743289,-71.11869726,False,2140.0,Cambridge,MA,$,4.0,https://www.yelp.com/biz/cafe-mami-cambridge-4?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,470,['delivery'],"japanese,salad,steak",zkUgoHp4cyCpOyrJKofX6A
Casa B Tapas and Cocktail & Rum Bar,42.3797093,-71.0942732,False,2143.0,Somerville,MA,$$$,4.0,https://www.yelp.com/biz/casa-b-tapas-and-cocktail-and-rum-bar-somerville-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,258,[],"caribbean,tapasmallplates,cocktailbars",1A9alCsYB5Z5PW3yvH1HnQ
New Jumbo Seafood Restaurant,42.35095,-71.06019,False,2111.0,Boston,MA,$$,3.5,https://www.yelp.com/biz/new-jumbo-seafood-restaurant-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,315,"['delivery', 'pickup']","seafood,chinese",DImi8qeCP-OUaLA8L2QR6A
Amrheins,42.34191,-71.05521999999999,False,2127.0,Boston,MA,$$,3.5,https://www.yelp.com/biz/amrheins-boston-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,415,[],"newamerican,bars",loRoCo53b30zgHZ_mIMatQ
49 Social,42.35487,-71.06184,False,2111.0,Boston,MA,$$$,3.5,https://www.yelp.com/biz/49-social-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,208,[],newamerican,tyVAy-kkpui3p7zxxZok7g
Comella's,42.349202399999996,-71.2265968,False,2465.0,Newton,MA,$$,3.5,https://www.yelp.com/biz/comellas-newton?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,120,[],"italian,chicken_wings,pizza",jXPU_jCpEQ3Ni8MHqRs1Wg
Black Seed Cafe & Grill,42.35595906,-71.06231859,False,2111.0,Boston,MA,$,3.5,https://www.yelp.com/biz/black-seed-cafe-and-grill-boston-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,221,['pickup'],"mideastern,halal,falafel",jhFi0oxdyiyCYK7i-CW59A
No. 9 Park,42.35762024,-71.06278992,False,2108.0,Boston,MA,$$$$,4.0,https://www.yelp.com/biz/no-9-park-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,607,[],"french,italian",uYqizPy4eUSpwOha0RkVPg
Scollay Square,42.358123799999994,-71.0625665,False,2108.0,Boston,MA,$$,3.5,https://www.yelp.com/biz/scollay-square-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,526,"['delivery', 'pickup']","seafood,tradamerican,cocktailbars",RQUZgVKcgenO-FjTg0j80A
Grotto,42.35986076,-71.06328974,False,2114.0,Boston,MA,$$$,4.0,https://www.yelp.com/biz/grotto-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,752,[],italian,J1uidHIL7nE_noUuvFXj0A
Mooo Restaurant,42.35830149,-71.06198115,False,2108.0,Boston,MA,$$$$,4.0,https://www.yelp.com/biz/mooo-restaurant-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,779,[],"steak,wine_bars,breakfast_brunch",fEKzWC1sbfZSElp46FoNag
Silvertone,42.3571471,-71.0608731,False,2108.0,Boston,MA,$$,4.0,https://www.yelp.com/biz/silvertone-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,819,[],"tradamerican,cocktailbars,sandwiches",_RWkck7niE8VJG3zLXK2ig
Carrie Nation Restaurant & Cocktail Club,42.35846,-71.06177199999999,False,2108.0,Boston,MA,$$,3.5,https://www.yelp.com/biz/carrie-nation-restaurant-and-cocktail-club-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,294,[],"tradamerican,cocktailbars,salad",mTyK9-_6CYY6XYAG56c68Q
Beantown Pub,42.35745148,-71.06091175,False,2108.0,Boston,MA,$$,3.0,https://www.yelp.com/biz/beantown-pub-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,568,[],"pubs,tradamerican,breakfast_brunch",V8_e5MRjfexH4WFBqjDWCg
Marliave,42.35701407,-71.06030625,False,2108.0,Boston,MA,$$$,4.0,https://www.yelp.com/biz/marliave-boston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1167,[],"french,italian,cocktailbars",9m678PeuzwYamIf6sysUHg
Rincon Caribeno Restaurant,42.25561336,-71.12090506,False,2136.0,Hyde Park,MA,$$,3.5,https://www.yelp.com/biz/rincon-caribeno-restaurant-hyde-park?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,57,"['pickup', 'delivery']","cocktailbars,dominican,latin",l7iATT41a30rJDp5U_EmQg
Tavolo,42.28393668,-71.06466614,False,2124.0,Dorchester,MA,$$,3.5,https://www.yelp.com/biz/tavolo-dorchester?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,184,[],"italian,pizza,pastashops",NsE1oIckP5CcmezF2UzMag
Ruth's Chris Steak House,42.358125,-71.059337,False,2108.0,Boston,MA,$$$$,4.0,https://www.yelp.com/biz/ruths-chris-steak-house-boston-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,738,[],steak,_VEQpntwiMLUbNPLvxvwzA
Fairmount Grille,42.2545537,-71.12025390000001,False,2136.0,Hyde Park,MA,$$,4.0,https://www.yelp.com/biz/the-fairmount-grille-hyde-park?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,153,"['pickup', 'delivery']","newamerican,tradamerican,bars",OwpCK2Krj4qxvsA5672HOQ
